t_s,r
1.393200000000000038e+01,9.930761621667576478e-01
1.393299999999999983e+01,9.930764674212381182e-01
1.393400000000000105e+01,9.930767825658158854e-01
1.393500000000000050e+01,9.930771074545921007e-01
1.393599999999999994e+01,9.930774421459368506e-01
1.393700000000000117e+01,9.930777866638157425e-01
1.393800000000000061e+01,9.930781409651024960e-01
1.393900000000000006e+01,9.930785050240663603e-01
1.393999999999999950e+01,9.930788788857412008e-01
1.394100000000000072e+01,9.930792626268042378e-01
1.394200000000000017e+01,9.930796562670686223e-01
1.394299999999999962e+01,9.930800596149481629e-01
1.394400000000000084e+01,9.930804726972524143e-01
1.394500000000000028e+01,9.930808954665473198e-01
1.394599999999999973e+01,9.930813279385587444e-01
1.394700000000000095e+01,9.930817701038149314e-01
1.394800000000000040e+01,9.930822219696141540e-01
1.394899999999999984e+01,9.930826835039295863e-01
1.395000000000000107e+01,9.930831544987671622e-01
1.395100000000000051e+01,9.930836350210305863e-01
1.395199999999999996e+01,9.930841250771055284e-01
1.395299999999999940e+01,9.930846245016959895e-01
1.395400000000000063e+01,9.930851332726969849e-01
1.395500000000000007e+01,9.930856512441864625e-01
1.395599999999999952e+01,9.930861785079782011e-01
1.395700000000000074e+01,9.930867150322667536e-01
1.395800000000000018e+01,9.930872605666488662e-01
1.395899999999999963e+01,9.930878151436878243e-01
1.396000000000000085e+01,9.930883787665615303e-01
1.396100000000000030e+01,9.930889512336390501e-01
1.396199999999999974e+01,9.930895325407278484e-01
1.396300000000000097e+01,9.930901224254580217e-01
1.396400000000000041e+01,9.930907208865038527e-01
1.396499999999999986e+01,9.930913277374694426e-01
1.396600000000000108e+01,9.930919429586771985e-01
1.396700000000000053e+01,9.930925664553473808e-01
1.396799999999999997e+01,9.930931981904124184e-01
1.396899999999999942e+01,9.930938379478160272e-01
1.397000000000000064e+01,9.930944855083726486e-01
1.397100000000000009e+01,9.930951409694399601e-01
1.397199999999999953e+01,9.930958042151313281e-01
1.397300000000000075e+01,9.930964751399484758e-01
1.397400000000000020e+01,9.930971536025191559e-01
1.397499999999999964e+01,9.930978394570942891e-01
1.397600000000000087e+01,9.930985324015672022e-01
1.397700000000000031e+01,9.930992323676329780e-01
1.397799999999999976e+01,9.930999392302537476e-01
1.397900000000000098e+01,9.931006528417404278e-01
1.398000000000000043e+01,9.931013730587820998e-01
1.398099999999999987e+01,9.931020997085373558e-01
1.398200000000000109e+01,9.931028328309166042e-01
1.398300000000000054e+01,9.931035720591557814e-01
1.398399999999999999e+01,9.931043173517748457e-01
1.398499999999999943e+01,9.931050684115387828e-01
1.398600000000000065e+01,9.931058250238824492e-01
1.398700000000000010e+01,9.931065872272455408e-01
1.398799999999999955e+01,9.931073548019587749e-01
1.398900000000000077e+01,9.931081275127973118e-01
1.399000000000000021e+01,9.931089051063756168e-01
1.399099999999999966e+01,9.931096874387157492e-01
1.399200000000000088e+01,9.931104744543967078e-01
1.399300000000000033e+01,9.931112659046107405e-01
1.399399999999999977e+01,9.931120616759029351e-01
1.399500000000000099e+01,9.931128616031260625e-01
1.399600000000000044e+01,9.931136653279862836e-01
1.399699999999999989e+01,9.931144728414615930e-01
1.399800000000000111e+01,9.931152840066489462e-01
1.399900000000000055e+01,9.931160985383772344e-01
1.400000000000000000e+01,9.931169161969310988e-01
1.400099999999999945e+01,9.931177369270784983e-01
1.400200000000000067e+01,9.931185604086825158e-01
1.400300000000000011e+01,9.931193865374474683e-01
1.400399999999999956e+01,9.931202150935026784e-01
1.400500000000000078e+01,9.931210459141722735e-01
1.400600000000000023e+01,9.931218788544111664e-01
1.400699999999999967e+01,9.931227136239705322e-01
1.400800000000000090e+01,9.931235500323474241e-01
1.400900000000000034e+01,9.931243877050088820e-01
1.400999999999999979e+01,9.931252265185318562e-01
1.401100000000000101e+01,9.931260662810218465e-01
1.401200000000000045e+01,9.931269069639160341e-01
1.401299999999999990e+01,9.931277483836876696e-01
1.401400000000000112e+01,9.931285903602687926e-01
1.401500000000000057e+01,9.931294326044877163e-01
1.401600000000000001e+01,9.931302750074997299e-01
1.401699999999999946e+01,9.931311173493734268e-01
1.401800000000000068e+01,9.931319594425596087e-01
1.401900000000000013e+01,9.931328010105353599e-01
1.401999999999999957e+01,9.931336418356843110e-01
1.402100000000000080e+01,9.931344817488060306e-01
1.402200000000000024e+01,9.931353205006516749e-01
1.402299999999999969e+01,9.931361579999481437e-01
1.402400000000000091e+01,9.931369940242360528e-01
1.402500000000000036e+01,9.931378283818390607e-01
1.402599999999999980e+01,9.931386607266431410e-01
1.402700000000000102e+01,9.931394908165561697e-01
1.402800000000000047e+01,9.931403184956022479e-01
1.402899999999999991e+01,9.931411434954868778e-01
1.403000000000000114e+01,9.931419657421770575e-01
1.403100000000000058e+01,9.931427850470418983e-01
1.403200000000000003e+01,9.931436012028195259e-01
1.403299999999999947e+01,9.931444140734254633e-01
1.403400000000000070e+01,9.931452234145801139e-01
1.403500000000000014e+01,9.931460292055124262e-01
1.403599999999999959e+01,9.931468311127831239e-01
1.403700000000000081e+01,9.931476290417812214e-01
1.403800000000000026e+01,9.931484226880343824e-01
1.403899999999999970e+01,9.931492117402099806e-01
1.404000000000000092e+01,9.931499961952202638e-01
1.404100000000000037e+01,9.931507757944676440e-01
1.404199999999999982e+01,9.931515503919086107e-01
1.404300000000000104e+01,9.931523199037091132e-01
1.404400000000000048e+01,9.931530839047117976e-01
1.404499999999999993e+01,9.931538423518407877e-01
1.404600000000000115e+01,9.931545951977799325e-01
1.404700000000000060e+01,9.931553422003628340e-01
1.404800000000000004e+01,9.931560832293857555e-01
1.404899999999999949e+01,9.931568180625992559e-01
1.405000000000000071e+01,9.931575465200506159e-01
1.405100000000000016e+01,9.931582683302091485e-01
1.405199999999999960e+01,9.931589834207898981e-01
1.405300000000000082e+01,9.931596916479721315e-01
1.405400000000000027e+01,9.931603929873971115e-01
1.405499999999999972e+01,9.931610871297757992e-01
1.405600000000000094e+01,9.931617740247030701e-01
1.405700000000000038e+01,9.931624533337014560e-01
1.405799999999999983e+01,9.931631249621946100e-01
1.405900000000000105e+01,9.931637888229378763e-01
1.406000000000000050e+01,9.931644448272026748e-01
1.406099999999999994e+01,9.931650928782778109e-01
1.406200000000000117e+01,9.931657328422888176e-01
1.406300000000000061e+01,9.931663644552692904e-01
1.406400000000000006e+01,9.931669875364170785e-01
1.406499999999999950e+01,9.931676020806290417e-01
1.406600000000000072e+01,9.931682078180780193e-01
1.406700000000000017e+01,9.931688046918787371e-01
1.406799999999999962e+01,9.931693925343052509e-01
1.406900000000000084e+01,9.931699713393937756e-01
1.407000000000000028e+01,9.931705408742956820e-01
1.407099999999999973e+01,9.931711009307891969e-01
1.407200000000000095e+01,9.931716514315096500e-01
1.407300000000000040e+01,9.931721923738043856e-01
1.407399999999999984e+01,9.931727236953032945e-01
1.407500000000000107e+01,9.931732450933679068e-01
1.407600000000000051e+01,9.931737565781226795e-01
1.407699999999999996e+01,9.931742581934166481e-01
1.407800000000000118e+01,9.931747497815485159e-01
1.407900000000000063e+01,9.931752312022525953e-01
1.408000000000000007e+01,9.931757024845955240e-01
1.408099999999999952e+01,9.931761634550034801e-01
1.408200000000000074e+01,9.931766140716821178e-01
1.408300000000000018e+01,9.931770541706578248e-01
1.408399999999999963e+01,9.931774838126653515e-01
1.408500000000000085e+01,9.931779030567614575e-01
1.408600000000000030e+01,9.931783116408605672e-01
1.408699999999999974e+01,9.931787095161214163e-01
1.408800000000000097e+01,9.931790965328387566e-01
1.408900000000000041e+01,9.931794727321567873e-01
1.408999999999999986e+01,9.931798381379510765e-01
1.409100000000000108e+01,9.931801927097118066e-01
1.409200000000000053e+01,9.931805363835048972e-01
1.409299999999999997e+01,9.931808691516061938e-01
1.409399999999999942e+01,9.931811908884206064e-01
1.409500000000000064e+01,9.931815017415490665e-01
1.409600000000000009e+01,9.931818016319988729e-01
1.409699999999999953e+01,9.931820905601370653e-01
1.409800000000000075e+01,9.931823684398584096e-01
1.409900000000000020e+01,9.931826351605127501e-01
1.409999999999999964e+01,9.931828907834673315e-01
1.410100000000000087e+01,9.931831353486655356e-01
1.410200000000000031e+01,9.931833688042975838e-01
1.410299999999999976e+01,9.931835912335569283e-01
1.410400000000000098e+01,9.931838026286691212e-01
1.410500000000000043e+01,9.931840030438955358e-01
1.410599999999999987e+01,9.931841923201319977e-01
1.410700000000000109e+01,9.931843704288841890e-01
1.410800000000000054e+01,9.931845375384736885e-01
1.410899999999999999e+01,9.931846937026189703e-01
1.410999999999999943e+01,9.931848389271293875e-01
1.411100000000000065e+01,9.931849731256715552e-01
1.411200000000000010e+01,9.931850965099284778e-01
1.411299999999999955e+01,9.931852091415643846e-01
1.411400000000000077e+01,9.931853108452440848e-01
1.411500000000000021e+01,9.931854019487963425e-01
1.411599999999999966e+01,9.931854822286225737e-01
1.411700000000000088e+01,9.931855518655399173e-01
1.411800000000000033e+01,9.931856108973876607e-01
1.411899999999999977e+01,9.931856594872400246e-01
1.412000000000000099e+01,9.931856976058709430e-01
1.412100000000000044e+01,9.931857253390553586e-01
1.412199999999999989e+01,9.931857428701372781e-01
1.412300000000000111e+01,9.931857502423102613e-01
1.412400000000000055e+01,9.931857474849243861e-01
1.412500000000000000e+01,9.931857346306974810e-01
1.412599999999999945e+01,9.931857118677297480e-01
1.412700000000000067e+01,9.931856791650552907e-01
1.412800000000000011e+01,9.931856366690181570e-01
1.412899999999999956e+01,9.931855845434024443e-01
1.413000000000000078e+01,9.931855228472731278e-01
1.413100000000000023e+01,9.931854517523520665e-01
1.413199999999999967e+01,9.931853713480067736e-01
1.413300000000000090e+01,9.931852817794009081e-01
1.413400000000000034e+01,9.931851830202501619e-01
1.413499999999999979e+01,9.931850752369610902e-01
1.413600000000000101e+01,9.931849585775440747e-01
1.413700000000000045e+01,9.931848332312082084e-01
1.413799999999999990e+01,9.931846992701879318e-01
1.413900000000000112e+01,9.931845567919177498e-01
1.414000000000000057e+01,9.931844059822805271e-01
1.414100000000000001e+01,9.931842469172621479e-01
1.414199999999999946e+01,9.931840797491410244e-01
1.414300000000000068e+01,9.931839047264606757e-01
1.414400000000000013e+01,9.931837218260116673e-01
1.414499999999999957e+01,9.931835312256716009e-01
1.414600000000000080e+01,9.931833330704508134e-01
1.414700000000000024e+01,9.931831275871145781e-01
1.414799999999999969e+01,9.931829149010021895e-01
1.414900000000000091e+01,9.931826952602559322e-01
1.415000000000000036e+01,9.931824687537652574e-01
1.415099999999999980e+01,9.931822354684748388e-01
1.415200000000000102e+01,9.931819956973967356e-01
1.415300000000000047e+01,9.931817496747137319e-01
1.415399999999999991e+01,9.931814974750903247e-01
1.415500000000000114e+01,9.931812393389569671e-01
1.415600000000000058e+01,9.931809752721734164e-01
1.415700000000000003e+01,9.931807054470520590e-01
1.415799999999999947e+01,9.931804299918161050e-01
1.415900000000000070e+01,9.931801491531785375e-01
1.416000000000000014e+01,9.931798630395105576e-01
1.416099999999999959e+01,9.931795720179864562e-01
1.416200000000000081e+01,9.931792763245944622e-01
1.416300000000000026e+01,9.931789759756024516e-01
1.416399999999999970e+01,9.931786713304238123e-01
1.416500000000000092e+01,9.931783624448548009e-01
1.416600000000000037e+01,9.931780495724800151e-01
1.416699999999999982e+01,9.931777329104261032e-01
1.416800000000000104e+01,9.931774126857727536e-01
1.416900000000000048e+01,9.931770891644116084e-01
1.416999999999999993e+01,9.931767625261205268e-01
1.417100000000000115e+01,9.931764328343851700e-01
1.417200000000000060e+01,9.931761004783780100e-01
1.417300000000000004e+01,9.931757655427848608e-01
1.417399999999999949e+01,9.931754282634392972e-01
1.417500000000000071e+01,9.931750888009626133e-01
1.417600000000000016e+01,9.931747473401634219e-01
1.417699999999999960e+01,9.931744040740478896e-01
1.417800000000000082e+01,9.931740593036180176e-01
1.417900000000000027e+01,9.931737133746726398e-01
1.417999999999999972e+01,9.931733662528431372e-01
1.418100000000000094e+01,9.931730182905389448e-01
1.418200000000000038e+01,9.931726696155624978e-01
1.418299999999999983e+01,9.931723205259416210e-01
1.418400000000000105e+01,9.931719711979778431e-01
1.418500000000000050e+01,9.931716217349425557e-01
1.418599999999999994e+01,9.931712724059311714e-01
1.418700000000000117e+01,9.931709234133427877e-01
1.418800000000000061e+01,9.931705750223800422e-01
1.418900000000000006e+01,9.931702274215969961e-01
1.418999999999999950e+01,9.931698809052256216e-01
1.419100000000000072e+01,9.931695354989026336e-01
1.419200000000000017e+01,9.931691915360920664e-01
1.419299999999999962e+01,9.931688491634661498e-01
1.419400000000000084e+01,9.931685087336746820e-01
1.419500000000000028e+01,9.931681703152841489e-01
1.419599999999999973e+01,9.931678341351777295e-01
1.419700000000000095e+01,9.931675005149727120e-01
1.419800000000000040e+01,9.931671695994355176e-01
1.419899999999999984e+01,9.931668415919069348e-01
1.420000000000000107e+01,9.931665168642582753e-01
1.420100000000000051e+01,9.931661953916254282e-01
1.420199999999999996e+01,9.931658775184799559e-01
1.420300000000000118e+01,9.931655633496361268e-01
1.420400000000000063e+01,9.931652529078444092e-01
1.420500000000000007e+01,9.931649466606751187e-01
1.420599999999999952e+01,9.931646447989428417e-01
1.420700000000000074e+01,9.931643474320587250e-01
1.420800000000000018e+01,9.931640546004740777e-01
1.420899999999999963e+01,9.931637666102069995e-01
1.421000000000000085e+01,9.931634836512799325e-01
1.421100000000000030e+01,9.931632059167091464e-01
1.421199999999999974e+01,9.931629337060959850e-01
1.421300000000000097e+01,9.931626672981243020e-01
1.421400000000000041e+01,9.931624067718994864e-01
1.421499999999999986e+01,9.931621522920046630e-01
1.421600000000000108e+01,9.931619041001847892e-01
1.421700000000000053e+01,9.931616623865238136e-01
1.421799999999999997e+01,9.931614271744021449e-01
1.421899999999999942e+01,9.931611986650568102e-01
1.422000000000000064e+01,9.931609771325372593e-01
1.422100000000000009e+01,9.931607627755065781e-01
1.422199999999999953e+01,9.931605557033647003e-01
1.422300000000000075e+01,9.931603562046444900e-01
1.422400000000000020e+01,9.931601644314163035e-01
1.422499999999999964e+01,9.931599803960533546e-01
1.422600000000000087e+01,9.931598042235575408e-01
1.422700000000000031e+01,9.931596362263347411e-01
1.422799999999999976e+01,9.931594765695618277e-01
1.422900000000000098e+01,9.931593254213676447e-01
1.423000000000000043e+01,9.931591828786138221e-01
1.423099999999999987e+01,9.931590490985823250e-01
1.423200000000000109e+01,9.931589241059337603e-01
1.423300000000000054e+01,9.931588081175184435e-01
1.423399999999999999e+01,9.931587012264104786e-01
1.423499999999999943e+01,9.931586035153110448e-01
1.423600000000000065e+01,9.931585151713707704e-01
1.423700000000000010e+01,9.931584364178660529e-01
1.423799999999999955e+01,9.931583674283879226e-01
1.423900000000000077e+01,9.931583082574447774e-01
1.424000000000000021e+01,9.931582589355262281e-01
1.424099999999999966e+01,9.931582196815773589e-01
1.424200000000000088e+01,9.931581904476622924e-01
1.424300000000000033e+01,9.931581714386438220e-01
1.424399999999999977e+01,9.931581627651001609e-01
1.424500000000000099e+01,9.931581645118501278e-01
1.424600000000000044e+01,9.931581767840396147e-01
1.424699999999999989e+01,9.931581997807783502e-01
1.424800000000000111e+01,9.931582335695053887e-01
